Acceleration With HSI (m/s²)
0.18488974
0.195398866
0.207696569
0.221414774
0.235872876
0.250147567
0.26319811
0.274021717
0.281817631
0.286119742
0.286860423
0.284376644
0.279342776
0.27264574
0.265213377
0.257853541
0.251128954
0.245288963
0.24026814
0.235747818
0.231262994
0.226328847
0.220561499
0.213766588
0.205973932
0.19741792
0.188476555
0.179585618
0.17116682
0.163552648
0.156952807
0.151453814
0.14704969
0.143688473
0.141305965
0.13985579
0.139310533
0.139654017
0.14084888
0.142814734
0.145418925
0.148490871
0.151866752
0.155445866
0.159248143
0.163453399
0.168396496
0.174515843
0.182264418
0.191986468
0.203793849
0.21746811
0.232418523
0.247717945
0.262205571
0.274653592
0.283963144
0.289347852
0.290470135
0.287499294
0.28107767
0.272209553
0.262067233
0.251789484
0.24229139
0.234124321
0.227443501
0.222040388
0.217450943
0.213103741
0.208489434
0.203267354
0.197347071
0.190893958
0.184256367
0.177866789
0.172103491
0.167204778
0.163219222
0.160012174
0.157324727
0.154865071
0.152420116
0.149933141
0.147512104
0.145414416
0.143985112
0.143559513
0.144373523
0.14650007
0.149830616
0.154113364
0.15904105
0.164353438
0.169935551
0.175868127
0.182433617
0.190046179
0.199125523
0.209958974
0.222560101
0.23656417
0.251230612
0.265512937
0.278190345
0.288060524
0.294174698
0.295986124
0.293455698
0.287061277
0.277719764
0.266597536
0.254902799
0.24368884
0.233680921
0.225177012
0.218045885
0.211871616
0.206055667
0.200004215
0.193281824
0.18572406
0.177474071
0.168947342
0.160728032
0.153438312
0.147604101
0.143563318
0.141399047
0.140942327
0.141844431
0.143669387
0.145998776
0.148516737
0.151062602
0.153624868
0.156310575
0.159292071
0.16273461
0.166746048
0.171348306
0.176491306
0.182095468
0.188087732
0.19443078
0.201150611
0.208338452
0.216110295
0.224528191
0.233522088
0.242838698
0.252035538
0.260499748
0.267525241
0.272436181
0.274713748
0.274122325
0.270733149
0.264931488
0.257379029
0.248879413
0.240224066
0.232048407
0.224719909
0.218295144
0.212549052
0.207065103
0.201368296
0.195065133
0.187964511
0.180138198
0.171918764
0.163818248
0.156401086
0.150185383
0.145523289
0.142516052
0.141018767
0.140703631
0.14116894
0.142052561
0.143143058
0.144443962
0.1461588
0.148621398
0.152190271
0.157130523
0.163528871
0.171242524
0.179909919
0.189046006
0.198168853
0.206911551
0.215109274
0.222830961
0.230343082
0.237991463
0.246058797
0.254624622
0.263463601
0.272019754
0.279462912
0.284836138
0.287247217
0.286062104
0.281035215
0.272395073
0.260852746
0.247472767
0.233458828
0.219933586
0.207755225
0.197390285
0.188880694
0.18191299
0.175947331
0.170400595
0.164809358
0.158941488
0.152842998
0.146804529
0.14124687
0.136598027
0.133176625
0.131111766
0.130323356
0.130553253
0.131477324
0.132820959
0.134441795
0.136380979
0.138860371
0.142212744
0.146775407
0.152777849
0.160254518
0.169005206
0.178637623
0.188646527
0.198531149
0.207912746
0.216623419
0.224722777
0.232468867
0.240228767
0.248328283
0.25692359
0.26589161
0.274807644
0.283008892
0.289691713
0.294054331
0.295463936
0.293587355
0.28844305
0.280389664
0.270056431
0.258217465
0.245644291
0.232963113
0.220587521
0.208701057
0.197285142
0.186209841
0.175334399
0.164597143
0.154078935
0.144016117
0.134772857
0.126749804
0.120307898
0.11566863
0.112858851
0.111719043
0.111929876
0.113086136
0.114813891
0.116859059
0.119137397
0.121754965
0.124962593
0.129076689
0.134384933
0.141053145
0.149068815
0.15822363
0.168130079
0.178316619
0.188322506
0.197827203
0.206737196
0.215184803
0.22347865
0.232055083
0.241298687
0.251461388
0.262546381
0.274199933
0.285735675
0.296186514
0.304470621
0.30958835
0.310773915
0.307638395
0.300259041
0.289202745
0.275410376
0.260054702
0.244332659
0.229266542
0.215587138
0.203657597
0.193468252
0.184696859
0.17684919
0.169415427
0.16200351
0.154418031
0.146706181
0.139112533
0.131988152
0.125691156
0.120494089
0.116534907
0.113798928
0.112175768
0.111498132
0.111622849
0.112523361
0.114319339
0.11721508
0.121427854
0.127122844
0.134309323
0.142805066
0.152226622
0.162049824
0.171712921
0.180772227
0.189008432
0.196480943
0.203548838
0.210789331
0.218849021
0.228262466
0.239290602
0.251762456
0.265039169
0.278073846
0.289571784
0.298213443
0.302898032
0.302955206
0.298278286
0.289314889
0.277006862
0.262650789
0.247644254
0.233230835
0.220326847
0.209419379
0.200557257
0.193441234
0.187552208
0.182328138
0.177314264
0.172255175
0.167119237
0.162040478
0.157252054
0.152984538
0.149338863
0.14624583
0.143506708
0.140852913
0.138047155
0.135004357
0.131841576
0.128875266
0.126585763
0.125517085
0.126151125
0.128772926
0.133413492
0.139825154
0.147516753
0.155896292
0.164405317
0.172661973
0.180545777
0.188215717
0.196041296
0.204487003
0.213936925
0.224540163
0.236097549
0.248037222
0.259472347
0.269336456
0.276590685
0.280460214
0.280554072
0.276921926
0.270062245
0.260847447
0.250335114
0.239545127
0.229291704
0.220059237
0.211963651
0.204804105
0.198205307
0.191768377
0.185198819
0.178406638
0.171539838
0.16493402
0.15901241
0.154147199
0.150541065
0.148165326
0.146767298
0.145924739
0.145183429
0.144197308
0.142834978
0.141227305
0.139735428
0.138877986
0.139202037
0.141105761
0.144743036
0.149961525
0.156315021
0.16317716
0.169904914
0.176007168
0.181302628
0.185945305
0.190378878
0.195282007
0.201364091
0.209145399
0.218784235
0.229979146
0.241975162
0.25363986
0.263693833
0.270966025
0.274584216
0.274130078
0.269734619
0.262044876
0.252073087
0.241002942
0.229956683
0.219804354
0.211052816
0.203803319
0.197816708
0.192650542
0.187810446
0.182891287
0.177679815
0.172194871
0.166657405
0.161376587
0.156639624
0.152633372
0.149383182
0.146754541
0.144493531
0.142323188
0.140061261
0.137687496
0.135389057
0.133531396
0.132591951
0.133028342
0.135151065
0.139038429
0.144494124
0.151083133
0.158210975
0.165296328
0.17192114
0.177915391
0.183433186
0.188905951
0.194947422
0.202177854
0.211040772
0.22160657
0.233543584
0.246092769
0.25813743
0.268402128
0.275692788
0.279160439
0.278414567
0.273604014
0.265390722
0.254809562
0.243099123
0.231458075
0.220814481
0.21170177
0.204207817
0.198047153
0.192686272
0.187522484
0.182060285
0.176056871
0.169542195
0.162797554
0.156229476
0.150264314
0.145197053
0.141117441
0.137888384
0.135217392
0.132741181
0.130184428
0.127478548
0.124815308
0.122614858
0.121458172
0.121909539
0.124368114
0.128977673
0.135541967
0.143542654
0.152249225
0.160898368
0.168879575
0.17588266
0.181982377
0.187621823
0.193480719
0.200281218
0.208562324
0.218494366
0.229751945
0.241538123
0.252716907
0.26201928
0.268314278
0.270873029
0.269497118
0.264580897
0.257030351
0.248056432
0.238947445
0.23077568
0.22420294
0.219339984
0.215794567
0.212817713
0.209508193
0.205032325
0.198824583
0.190719524
0.180991271
0.170310865
0.159546504
0.149573032
0.141095287
0.134505799
0.129864165
0.126930913
0.125272195
0.124404898
0.123920149
0.123589911
0.12338999
0.123486063
0.124165871
0.125733462
0.128391948
0.132174646
0.136931451
0.14237727
0.148176763
0.154046005
0.159856012
0.165683648
0.171796449
0.178592978
0.186441201
0.195593103
0.206098297
0.217687158
0.229796304
0.241604722
0.252143144
0.260459389
0.2657954
0.267719319
0.266151817
0.261398253
0.254111805
0.245159395
0.23547271
0.225898418
0.217099098
0.209458494
0.203059357
0.197723554
0.19307592
0.188681453
0.184154548
0.179240623
0.173854532
0.168090142
0.162143914
0.156282036
0.150741075
0.14570412
0.141292631
0.13749582
0.134238629
0.131464611
0.129199053
0.127551047
0.126700608
0.126887339
0.128328919
0.131149971
0.135305418
0.140563848
0.146561887
0.152854273
0.159035938
0.164842036
0.170176478
0.175193273
0.180315872
0.186123946
0.19314566
0.201709636
0.211839563
0.223195
0.235030979
0.246231943
0.255564257
0.261859405
0.264250618
0.262384647
0.256494501
0.247366591
0.236151552
0.224161483
0.212660033
0.202613488
0.194566699
0.188523966
0.184048132
0.180425654
0.176872863
0.172732596
0.16760381
0.161424956
0.154481919
0.147346671
0.140682637
0.135075447
0.130900214
0.12831011
0.127216633
0.127341186
0.128366598
0.130023718
0.132148644
0.134716432
0.137791589
0.141475763
0.145835439
0.1508412
0.156363348
0.162126938
0.167758117
0.172896767
0.177297108
0.180966335
0.184181369
0.187413753
0.191250928
0.19623287
0.202701244
0.210694431
0.219867497
0.229526353
0.238701335
0.246336638
0.251487346
0.253444277
0.251858753
0.246896497
0.239145635
0.22947453
0.218896247
0.208372033
0.198662139
0.190224445
0.183142062
0.177170772
0.171898751
0.166863584
0.161685072
0.156150125
0.150232401
0.144085134
0.13797023
0.132208724
0.127116807
0.122924179
0.11971602
0.117490186
0.116204901
0.115857144
0.116500854
0.118227269
0.121138384
0.125339215
0.130861407
0.137598823
0.145308809
0.15359493
0.161963341
0.169931525
0.177183361
0.183624731
0.189450858
0.195051014
0.200965168
0.207758708
0.215847567
0.22534199
0.23594325
0.246926638
0.257267804
0.265763752
0.271273126
0.272934773
0.270296509
0.263443288
0.253015078
0.240100652
0.226099533
0.212337497
0.199857851
0.189314723
0.180870615
0.174226812
0.168793597
0.163833963
0.158655674
0.152768119
0.146032581
0.138616892
0.130951575
0.123606911
0.117173149
0.112106245
0.108640087
0.106755281
0.106213513
0.106645457
0.107642118
0.108910847
0.110333247
0.111947342
0.113926779
0.116521272
0.119944553
0.124324862
0.129637146
0.135693115
0.14227899
0.149170869
0.15620862
0.163487013
0.171343379
0.180195728
0.190442054
0.202354973
0.215933918
0.230845002
0.246353029
0.261405465
0.274739007
0.285064717
0.29131288
0.292806851
0.2893831
0.281442938
0.269902329
0.256020121
0.241134259
0.226492972
0.213054798
0.201363249
0.191481655
0.183097928
0.175673615
0.168582559
0.161202074
0.153121206
0.144295011
0.134998018
0.12569122
0.116909558
0.109169589
0.102914997
0.098401728
0.095637436
0.094409782
0.094364133
0.09510534
0.096319626
0.097798381
0.099476098
0.101414841
0.103769206
0.106719585
0.110342772
0.114673433
0.119729439
0.125525748
0.132099791
0.139564779
0.148109986
0.158000452
0.169532121
0.182893793
0.198013501
0.214517255
0.231692598
0.248522291
0.263780996
0.276236959
0.284816858
0.28876375
0.287853575
0.282425311
0.273322994
0.261777353
0.249179434
0.236810259
0.225640887
0.216174938
0.208424179
0.202003155
0.196217931
0.190248971
0.183424984
0.175385579
0.166137583
0.15604334
0.145709558
0.135842059
0.127089103
0.119988259
0.114765481
0.111324931
0.109334865
0.108380793
0.108072238
0.108148083
0.108509233
0.109193847
0.110336963
0.11209105
0.114566898
0.117786095
0.121625975
0.125926453
0.130547914
0.135463295
0.140754474
0.146645701
0.15350382
0.161724187
0.171520521
0.182857282
0.195432703
0.208641596
0.221565291
0.233161164
0.242455509
0.248654876
0.251336192
0.250532043
0.24668427
0.240539906
0.233059545
0.225199452
0.217769296
0.211302072
0.20595664
0.201566634
0.197751719
0.193943891
0.189570621
0.184174764
0.177540351
0.169714699
0.161012954
0.151927684
0.143043722
0.134923808
0.128020388
0.122614349
0.118834792
0.116682356
0.116046039
0.116742265
0.118517066
0.121099897
0.124263702
0.127848774
0.131712941
0.13569026
0.139623088
0.14337253
0.146919895
0.150331435
0.15379444
0.157610341
0.162161565
0.167859199
0.175011096
0.183743652
0.193923396
0.20510265
0.216540571
0.2272899
0.236336823
0.24272676
0.245704696
0.244858554
0.240215789
0.232291329
0.221937538
0.210221894
0.1982764
0.187119088
0.17750175
0.169760911
0.163855609
0.159390362
0.155754714
0.152286909
0.148436064
0.143904898
0.13873171
0.133257168
0.127979909
0.123431176
0.120072899
0.118199383
0.117857922
0.118870856
0.120900213
0.123578372
0.126584384
0.129723104
0.132984613
0.136459316
0.140293776
0.144677722
0.149645812
0.155047191
0.160617754
0.1660414
0.171026223
0.175438394
0.179394311
0.183198708
0.187326963
0.192365384
0.198855967
0.207102864
0.216963273
0.227828245
0.238706431
0.248317492
0.255382478
0.258891063
0.258220918
0.253243245
0.244361751
0.232441425
0.218658965
0.204242635
0.190270996
0.177461765
0.166118593
0.156174284
0.147265423
0.138912707
0.130751085
0.122657181
0.114751154
0.107399891
0.101079477
0.09618367
0.092953464
0.091456577
0.091532155
0.092756018
0.09461369
0.096655881
0.098639368
0.100582352
0.102737659
0.105563877
0.109597195
0.115262703
0.122786203
0.132123172
0.142898479
0.154483269
0.166139153
0.177217561
0.187306595
0.196322259
0.204524957
0.212440036
0.220678972
0.229782018
0.239966314
0.251076912
0.262526711
0.273354177
0.282283286
0.288014695
0.289491004
0.286173953
0.278099411
0.265840914
0.250464254
0.233246864
0.215521092
0.198526699
0.183165112
0.169886453
0.158707236
0.149292357
0.141134356
0.13371437
0.12660817
0.119566144
0.112593617
0.105940928
0.09987859
0.094665242
0.090538673
0.087591006
0.085735511
0.084818743
0.084621995
0.084882204
0.085528379
0.086704063
0.088746189
0.092072169
0.097055123
0.103918397
0.112599777
0.122710136
0.133615534
0.144597541
0.155044763
0.164536024
0.172947963
0.180506169
0.187735921
0.195316137
0.203899299
0.213957853
0.225587432
0.238419412
0.251596051
0.263941551
0.274087072
0.280791437
0.283115755
0.280583985
0.273351776
0.262226928
0.24841957
0.233277507
0.218087323
0.203846269
0.191223884
0.180399535
0.171175056
0.1631634
0.15582626
0.148688824
0.141449721
0.134052885
0.12665872
0.119602542
0.113262111
0.107939871
0.103789745
0.100779261
0.098762913
0.097564027
0.097057226
0.097231827
0.098209886
0.100202049
0.103443799
0.108168163
0.114456431
0.122240239
0.131150192
0.140736999
0.150494622
0.159882673
0.168463101
0.176080225
0.182882661
0.189258398
0.195683466
0.20260168
0.210278766
0.21871303
0.227596971
0.236300493
0.244027763
0.249870303
0.253000777
0.252911309
0.249472255
0.242928515
0.233924567
0.223371634
0.212234761
0.201396225
0.191552711
0.183085564
0.176056783
0.170210689
0.165107315
0.160279976
0.155351678
0.150147166
0.144739653
0.139344781
0.134239384
0.129710804
0.125914074
0.122852233
0.120459401
0.118577737
0.116940902
0.1153174
0.113664288
0.112125884
0.111036533
0.110823044
0.111828831
0.114309883
0.118336599
0.123784218
0.130303821
0.137434206
0.144722734
0.151914732
0.158970162
0.166067029
0.173573437
0.18194945
0.191493334
0.202199936
0.213752778
0.22547371
0.236375496
0.245308738
0.251196052
0.253208477
0.251018184
0.244839867
0.235387748
0.223740109
0.211170786
0.198936166
0.188055185
0.179151633
0.172313326
0.16720766
0.163251749
0.15975986
0.15619222
0.152246668
0.147898258
0.143353659
0.139017818
0.135257725
0.13232763
0.130291913
0.129073774
0.128478682
0.128190497
0.127949592
0.127606877
0.127232226
0.12706989
0.127470155
0.128792109
0.131229888
0.134800008
0.139257945
0.144126041
0.148831672
0.152852742
0.15592123
0.158129082
0.159900692
0.161968662
0.165189242
0.170325657
0.177866097
0.187854676
0.199882357
0.213055313
0.226110862
0.237604923
0.246224124
0.250982956
0.251405264
0.247534484
0.240000126
0.229841503
0.218152349
0.205967905
0.19424472
0.183630077
0.174404753
0.16648972
0.159622705
0.153458939
0.147704714
0.142156577
0.136830464
0.131886145
0.127491899
0.123806365
0.120940123
0.118869482
0.117490767
0.116635306
0.116103555
0.115692756
0.115317138
0.115026184
0.115014193
0.115576654
0.11703391
0.119731339
0.123895169
0.129413909
0.135955579
0.143056323
0.150211937
0.156885886
0.162803136
0.167920902
0.172468553
0.17692573
0.181874444
0.187871839
0.195285325
0.204232135
0.214369651
0.225002769
0.235150726
0.243627019
0.249321008
0.251335431
0.249164352
0.242832818
0.232852871
0.220183133
0.206003918
0.191534197
0.177769976
0.165471358
0.155072929
0.146601919
0.139730184
0.134072841
0.129201502
0.124854629
0.120913007
0.117396667
0.114478735
0.112347563
0.111129832
0.110779068
0.11110708
0.111820398
0.112576339
0.113111966
0.113358368
0.113412038
0.113538038
0.114154991
0.115734358
0.118612696
0.122953921
0.128739109
0.135699362
0.143400872
0.151391355
0.159340458
0.167068038
0.174677686
0.182479047
0.190885806
0.200276633
0.210872717
0.222549812
0.234827048
0.246850394
0.257485587
0.265544511
0.269937999
0.269927538
0.265282054
0.2562419
0.243502158
0.22810936
0.211303314
0.19426385
0.178029949
0.163363923
0.150663288
0.139961747
0.1309773
0.123280207
0.116508706
0.11037535
0.10471409
0.099484178
0.094742379
0.0905593
0.08706721
0.084360412
0.082443153
0.081333993
0.080990228
0.081512926
0.083061235
0.085776339
0.089754678
0.095070728
0.101692968
0.109538987
0.118445514
0.128121391
0.13817603
0.148184542
0.157806715
0.166930444
0.175578597
0.18388959
0.19217695
0.200778079
0.209934185
0.219762952
0.230130517
0.240650881
0.25072998
0.25958352
0.266345041
0.27018349
0.270470534
0.266897522
0.259588893
0.249092019
0.236197235
0.221902965
0.207119333
0.192676096
0.179182009
0.16693397
0.155906562
0.145842609
0.136370275
0.127197538
0.118148991
0.109234094
0.100676253
0.092816718
0.086035029
0.080646314
0.076868943
0.074710651
0.0739668
0.074399472
0.075826831
0.078107562
0.081141022
0.084936202
0.08950063
0.095008551
0.101633346
0.109398838
0.11811307
0.127506802
0.137222276
0.146890321
0.15630425
0.165466374
0.174577478
0.184011015
0.194176201
0.205404629
0.217756505
0.23086153
0.244115841
0.256630818
0.267350968
0.275260718
0.279507335
0.279515926
0.275173902
0.266857074
0.255327046
0.241578408
0.226638589
0.211459367
0.196774848
0.183024052
0.170319306
0.158554228
0.147556581
0.137200269
0.1274615
0.118481688
0.110503131
0.103784469
0.09855881
0.094906111
0.092603643
0.091331999
0.090770869
0.090529751
0.090316809
0.089996113
0.089656303
0.089665665
0.090586295
0.092952632
0.097164976
0.103394207
0.111493438
0.121056286
0.13148929
0.142070094
0.152298695
0.161897642
0.17088213
0.179587052
0.188599036
0.198523397
0.209747756
0.222380854
0.236056601
0.249982534
0.263012905
0.273821933
0.281133982
0.283966151
0.28166574
0.274138102
0.261947348
0.246218569
0.228401402
0.210084477
0.192768
0.177531637
0.16492425
0.154871775
0.146886921
0.140298413
0.134399888
0.128567326
0.122398712
0.115856627
0.109281676
0.103138157
0.097883978
0.093875343
0.091279147
0.090077043
0.090007334
0.090733635
0.091956397
0.093502908
0.095435055
0.098112999
0.101949357
0.107271593
0.114296552
0.122928343
0.132802331
0.143396416
0.154139401
0.164411125
0.173788795
0.182105356
0.189568737
0.19665621
0.203924554
0.21203076
0.22141782
0.232065316
0.243429596
0.254483114
0.263845708
0.270080077
0.272016711
0.268911394
0.260594965
0.247658515
0.231281374
0.212977708
0.194354745
0.176768025
0.161192788
0.148185715
0.13780224
0.129665567
0.123091471
0.11737293
0.111974092
0.106598822
0.101216625
0.096029262
0.091379029
0.087618088
0.085077652
0.083862494
0.083917029
0.08509686
0.087095953
0.089647951
0.092635984
0.096089634
0.100080885
0.104732523
0.110115452
0.116226921
0.123027636
0.130299331
0.137722949
0.145019081
0.152114321
0.159033649
0.166024379
0.173490325
0.181830367
0.191229882
0.201753866
0.213213533
0.225104836
0.236645282
0.246864992
0.254698187
0.259206066
0.259642094
0.255686952
0.247417932
0.235367298
0.220471251
0.203974896
0.187139582
0.171051828
0.156575716
0.144193131
0.134044505
0.125993905
0.119675413
0.114552067
0.110024469
0.105664636
0.101241079
0.096869794
0.092843052
0.089497193
0.087129505
0.085871583
0.085775228
0.086859197
0.089004361
0.091930169
0.095338391
0.099089283
0.10323141
0.107838323
0.113038518
0.118930136
0.125486408
0.132563555
0.139863149
0.147023772
0.153687961
0.159631816
0.16483854
0.169569683
0.174417141
0.180048536
0.187064217
0.195889883
0.206586171
0.218736995
0.231450084
0.243485133
0.253410615
0.259897715
0.261926227
0.259035937
0.251389209
0.23975799
0.225396416
0.209881006
0.194754177
0.181234895
0.169934515
0.160961392
0.153929948
0.148141147
0.142824455
0.137316402
0.131263755
0.124612611
0.117667411
0.110912825
0.10487412
0.099999687
0.09663958
0.094723618
0.093909905
0.093838216
0.094189317
0.094729073
0.095369592
0.096263083
0.097732395
0.100149179
0.103779309
0.108693496
0.114704967
0.121429262
0.128361716
0.134978636
0.140946833
0.146287397
0.151299184
0.156486814
0.162483497
0.169816872
0.178801411
0.189414802
0.201195446
0.213239173
0.224319704
0.233208131
0.238821992
0.240450518
0.23788111
0.231483955
0.222038251
0.210530348
0.198158364
0.186118327
0.175223947
0.165853991
0.158002661
0.151344561
0.145476306
0.139969627
0.13456699
0.129246081
0.12416465
0.119661616
0.116097739
0.113803714
0.112862381
0.112997222
0.113764147
0.114613363
