Time (s),Acceleration Without HSI (m/s²),Acceleration With HSI (m/s²)
9.76,-0.026505150758458402,-0.036001443299278915
9.77,0.027968385212800345,0.01557044642265124
9.78,0.08198203844902295,0.06685677202781308
9.790000000000001,0.13475020156288683,0.11711931908619096
9.8,0.185527705314221,0.1656556767685182
9.81,0.2335953022325585,0.21178376675133084
9.82,0.27824538854792985,0.2548271208033724
9.83,0.3187755729193517,0.29410848170542575
9.84,0.3544955728257867,0.3289570715040421
9.85,0.38474921907764753,0.35873110056092106
9.86,0.4089489840141459,0.38285270950755446
9.870000000000001,0.426616532182066,0.4008486635211959
9.88,0.4374203858346451,0.4123878047309342
9.89,0.44120162870966134,0.4173062143878855
9.9,0.43798080085587565,0.4156133703905299
9.91,0.4279432769617184,0.4074767940872373
9.92,0.41140545293209557,0.39318773133616
9.93,0.38876872531368073,0.3731150397936657
9.94,0.3604713647324051,0.34765749420837816
9.950000000000001,0.32694916815517555,0.317205399893125
9.96,0.2886139844563408,0.28212050295641383
9.97,0.2458551909591359,0.24273907891439864
9.98,0.1990638222048076,0.1993976609918749
9.99,0.148673535341201,0.15247536881070767
10.0,0.09520825187770608,0.10244252596942083
10.01,0.039324231192180745,0.0499032782368524
10.02,-0.018164927334141292,-0.004379221842275516
10.03,-0.07628841919196862,-0.05948297158918974
10.040000000000001,-0.1339462387410107,-0.11435514412300898
10.05,-0.1899618067701947,-0.16786453903686985
10.06,-0.24315072961131431,-0.21886982117064188
10.07,-0.2923938525946607,-0.26629165830400536
10.08,-0.3367020435504669,-0.30917625269974663
10.09,-0.3752621613056615,-0.3467398834558004
10.1,-0.40745794767309523,-0.3783884264004914
10.11,-0.43286513034837665,-0.4037113768153647
10.120000000000001,-0.45122553412970795,-0.4224553594916261
10.13,-0.4624091678540532,-0.4344861837183436
10.14,-0.46637512207447107,-0.43975025217549496
10.15,-0.4631413106349077,-0.43824522467777904
10.16,-0.4527699311129302,-0.4300066073268104
10.17,-0.4353708859714329,-0.4151122806019671
10.18,-0.4111204905962251,-0.393702093012471
10.19,-0.38028879232322843,-0.36600572072688586
10.200000000000001,-0.34326666312350984,-0.33236993922514885
10.21,-0.3005839733606799,-0.2932767106549715
10.22,-0.25291251385294305,-0.24934593921190354
10.23,-0.20105127518480786,-0.20132072795864456
10.24,-0.14589618025328108,-0.15003743589581112
10.25,-0.08840021457177347,-0.09638660644911952
10.26,-0.02953209725450456,-0.041272927712412755
10.27,0.029758370931737506,0.014417735702184575
10.28,0.08856230572075267,0.06983845106700974
10.290000000000001,0.1460187954463903,0.12418641699883243
10.3,0.20130893995154217,0.1766954160747162
10.31,0.25364242472792503,0.22662125539493008
10.32,0.30224428088095184,0.2732279307327984
10.33,0.34634948933947657,0.31578214000170185
10.34,0.3852109601185736,0.35356153579089783
10.35,0.41812265455996467,0.38587827401857633
10.36,0.4444551704674961,0.41211495516547614
10.370000000000001,0.4636971534553578,0.43176614445964395
10.38,0.47549352457455446,0.4444763750901464
10.39,0.4796714228310883,0.4500655576121417
10.4,0.47624705413858565,0.44853511463190066
10.41,0.46541079408493335,0.44005238781899936
10.42,0.4474929100460236,0.42491590743509955
10.43,0.4229169272170035,0.40350874437323275
10.44,0.39215081287277453,0.3762502353819701
10.450000000000001,0.35566697710511114,0.34355708434461885
10.46,0.313920295491656,0.30582293291603596
10.47,0.26734927441063916,0.2634213181444602
10.48,0.21640000095226897,0.21673141505720386
10.49,0.1615669274718645,0.16618038899484722
10.5,0.1034401892525657,0.11229190200467583
10.51,0.04274711859770905,0.05572838597845779
10.52,-0.019623582628311015,-0.002684395916232656
10.53,-0.08262308433035463,-0.06195842079111055
10.540000000000001,-0.14507181693472462,-0.12097264088149406
10.55,-0.20571374499836076,-0.1785269158691985
10.56,-0.26328696221699777,-0.23341193018277887
10.57,-0.31659862898134433,-0.2844830643741938
10.58,-0.36459150984560534,-0.3307255416412937
10.59,-0.4063914177206354,-0.37130032367639826
10.6,-0.44132923730777224,-0.4055646591572984
10.61,-0.4689368311980323,-0.43306682588215684
10.620000000000001,-0.48892167905468586,-0.45352010431825845
10.63,-0.5011292607152079,-0.4667650875757399
10.64,-0.5055040418721299,-0.4727311674643477
10.65,-0.5020591236131347,-0.47140713154002484
10.66,-0.49086148600753693,-0.4628275973387347
10.67,-0.4720351382878784,-0.44707736271180265
10.68,-0.4457795468284561,-0.4243108366174647
10.69,-0.4123966514174028,-0.39477973229881835
10.700000000000001,-0.3723175694563604,-0.3588601045535448
10.71,-0.3261202306409649,-0.3170700695137635
10.72,-0.27453158946162076,-0.27007203648366584
10.73,-0.2184120570813411,-0.21865731204830197
10.74,-0.15872429956715392,-0.16371542057933086
10.75,-0.09649237511981634,-0.10619423847417762
10.76,-0.03275934792776844,-0.0470590994138981
10.77,0.03144849781608453,0.012741099327848787
10.78,0.09514485501978093,0.07229498989881672
10.790000000000001,0.15739167253583952,0.1307349413408472
10.8,0.21729439899055505,0.1872305098416912
10.81,0.2739897340342257,0.24097486280930377
10.82,0.32663356040084707,0.2911719381503592
10.83,0.3743967359120704,0.3370319867233265
10.84,0.4164742543032117,0.3777808690166917
10.85,0.4521094693546212,0.41268459548103764
10.86,0.48063060952039804,0.44108612008345627
10.870000000000001,0.5014928805891807,0.4624475097319547
10.88,0.5143171301022625,0.4763883742149856
10.89,0.5189159905490082,0.48271149243508965
10.9,0.5153007155838257,0.48140897243305847
10.91,0.5036660707784608,0.47264650588248924
10.92,0.48435566652792644,0.4567283312687099
10.93,0.45781481252942935,0.4340501816701077
10.94,0.42454115647364804,0.40505059447494207
10.950000000000001,0.3850441928585087,0.3701716704558988
10.96,0.33982288850802483,0.3298384150026422
10.97,0.28936651893349435,0.28446155375272436
10.98,0.23417828308178143,0.23446314821797562
10.99,0.17481566690070427,0.18031875571191175
11.0,0.11193719976742132,0.1226056175998998
11.01,0.04634323701505982,0.06204444910509029
11.02,-0.021000794386596442,-0.00047668176734836894
11.03,-0.08896678718027132,-0.0639043411043834
11.040000000000001,-0.1562947279659513,-0.12705012703331275
11.05,-0.22164855787481805,-0.18864598148322972
11.06,-0.28368846554802096,-0.24741561609435214
11.07,-0.34114751013003525,-0.30214990205568615
11.08,-0.3928997205157357,-0.3517734357924378
11.09,-0.43800891110293866,-0.39539168635407745
11.1,-0.4757518627070185,-0.4323125999194624
11.11,-0.5056151642289359,-0.46204219196542723
11.120000000000001,-0.5272705517733659,-0.48425915278776216
11.13,-0.5405377401995778,-0.49877756106833415
11.14,-0.545345610087151,-0.5055085557644399
11.15,-0.5417018500036752,-0.5044309438019756
11.16,-0.5296780440266583,-0.4955775305603709
11.17,-0.5094125657180077,-0.47903930052175303
11.18,-0.4811286636215344,-0.4549846265717606
11.19,-0.44516103360465736,-0.42368667490199163
11.200000000000001,-0.401981962305315,-0.3855500695354335
11.21,-0.35221829324301956,-0.3411281572388481
11.22,-0.2966528941416952,-0.29112472354370744
11.23,-0.23620829495167692,-0.2363780381585861
11.24,-0.17191464475751078,-0.1778295689204976
11.25,-0.10486793591852124,-0.11648343563834335
11.26,-0.03618660762740484,-0.053364736384838685
11.27,0.03302535000455288,0.010515225889383514
11.28,0.1017027801328866,0.07418099558011504
11.290000000000001,0.1688288746710653,0.1367001847852354
11.3,0.23343169122469667,0.19717797779621105
11.31,0.29457321319076274,0.2547446502804667
11.32,0.35133861490323587,0.3085438550137311
11.33,0.40283336667450037,0.3577292837895473
11.34,0.4481936135697297,0.4014750111375215
11.35,0.48661144403568823,0.4390009411392487
11.36,0.5173722252819626,0.46961032368280625
11.370000000000001,0.5398972918365024,0.4927324538421392
11.38,0.5537829750211878,0.5079614514000954
11.39,0.5588269079823913,0.5150820708994388
11.4,0.5550348346167812,0.5140758908398043
11.41,0.542605306435979,0.5051054618034363
11.42,0.5218947003755376,0.4884790681550949
11.43,0.49336970143878617,0.4646034375832712
11.44,0.4575575708871695,0.43393482890797036
11.450000000000001,0.4150053086087829,0.3969396070526049
11.46,0.3662569345860801,0.3540734193434926
11.47,0.3118539353184789,0.305783822025726
11.48,0.2523583966203329,0.2525356396457993
11.49,0.1883927657410306,0.19485277314888694
11.5,0.1206858728877451,0.1333659218648698
11.51,0.050112830328330346,0.06885377069243828
11.52,-0.022282773906192155,0.0022661026948930683
11.53,-0.09529249837479384,-0.0652791360579502
11.540000000000001,-0.16757521295173228,-0.132527354197499
11.55,-0.23771445460811438,-0.1981438727943917
11.56,-0.3042922464544767,-0.2607866582478328
11.57,-0.36596721277904815,-0.31918301918012165
11.58,-0.4215440952563384,-0.3721974367102472
11.59,-0.4700238863060676,-0.4188799043270044
11.6,-0.510628201418978,-0.45848862020825293
11.61,-0.5427971457268451,-0.49048651909962815
11.620000000000001,-0.566165466666326,-0.5145166248452342
11.63,-0.5805259587417586,-0.5303652917709344
11.64,-0.5857909827253809,-0.5379241879837766
11.65,-0.5819622200324914,-0.537161023137436
11.66,-0.569115675847221,-0.528105836811718
11.67,-0.5474043064467804,-0.5108549956569401
11.68,-0.5170756663011851,-0.4855900936448579
11.69,-0.4784978932485344,-0.45260494642528815
11.700000000000001,-0.4321851597657341,-0.4123317824690523
11.71,-0.3788138950997012,-0.3653580145653442
11.72,-0.3192234952721918,-0.31242746831421186
11.73,-0.2543991964421126,-0.25442394058842865
11.74,-0.18543923615846264,-0.19233939511674766
11.75,-0.1135122171393925,-0.12723282730902102
11.76,-0.03981276115472807,-0.0601879028558407
11.77,0.03447643667318735,0.0077226141164793045
11.78,0.10821014672376314,0.07545982586160419
11.790000000000001,0.18029138448369847,0.14202694869064347
11.8,0.24966929772487928,0.20646495166891843
11.81,0.31532967465215966,0.2678412867313106
11.82,0.376285671340769,0.3252394019645298
11.83,0.4315763043313527,0.3777565675531517
11.84,0.48027805453032124,0.4245152441618262
11.85,0.5215311383737691,0.4646893663756157
11.86,0.554577599895593,0.4975424931614824
11.870000000000001,0.578804514782948,0.5224709493500179
11.88,0.5937833124432792,0.5390428760276472
11.89,0.5992961769071155,0.5470241657374777
11.9,0.595342793279459,0.5463846648429943
11.91,0.5821248771655146,0.5372822675821604
11.92,0.5600109783789494,0.5200276038868951
11.93,0.5294887444152087,0.49503668706538867
11.94,0.49111497065295,0.46278195258385335
11.950000000000001,0.44547451592563436,0.4237527669074834
11.96,0.39315726032911547,0.37843447659834395
11.97,0.33475810864677463,0.3273108093534739
11.98,0.270899536743708,0.27088888953963913
11.99,0.20227061525528955,0.2097405770112174
12.0,0.1296721380740994,0.14454959068745432
12.01,0.05405547451250104,0.07615196469309647
12.02,-0.023456426453823623,0.005558300572643619
12.030000000000001,-0.10157396000172034,-0.06605013929132272
12.040000000000001,-0.1788743965243209,-0.13735399959702724
12.05,-0.2538606203563913,-0.20695348484346493
12.06,-0.325036316260155,-0.2734422098627166
12.07,-0.39098542521810115,-0.3354850295252655
12.08,-0.45044297239347003,-0.3918870125899578
12.09,-0.5023464710368727,-0.4416429182065546
12.1,-0.545861491910772,-0.48396097933518123
12.11,-0.580380606709018,-0.5182604279057857
12.120000000000001,-0.6055004503896992,-0.5441476921085053
12.13,-0.6209858318312378,-0.5613802962264935
12.14,-0.626731728958375,-0.569829292411156
12.15,-0.6227332684645064,-0.569450213245873
12.16,-0.6090706896586855,-0.5602693574908504
12.17,-0.5859116711327906,-0.5423875710760151
12.18,-0.5535284487633361,-0.5159987577991096
12.19,-0.5123231069279439,-0.48141637519039676
12.200000000000001,-0.4628522490000372,-0.43909909040920414
12.21,-0.40584241898903234,-0.38966703592501195
12.22,-0.3421900281059009,-0.33390256492448367
12.23,-0.27294346475237846,-0.27273336852343993
12.24,-0.1992694915141871,-0.20720022813512864
12.25,-0.12240981082855636,-0.1384153918399198
12.26,-0.04363584804364712,-0.06751963437581947
12.27,0.035790180134373135,0.00435402626676454
12.280000000000001,0.11464194402035624,0.07610417199372078
12.290000000000001,0.19174109276509002,0.1466702887507073
12.3,0.26595660771531215,0.21502961446504662
12.31,0.3361968670354426,0.28018716530272186
12.32,0.40140192283747467,0.34116653863070007
12.33,0.4605434319200388,0.3970089263234969
12.34,0.5126374996351266,0.4467854936890642
12.35,0.5567719382916132,0.4896244553793063
12.36,0.5921450719547408,0.5247497911575504
12.370000000000001,0.6181093849649762,0.5515247420389151
12.38,0.6342110517522547,0.5694910419958543
12.39,0.6402163643408454,0.578394916048042
12.4,0.6361183967568039,0.578193292122398
12.41,0.6221214155276442,0.5690379105108909
12.42,0.5986055752937396,0.5512400668996955
12.43,0.5660790922457839,0.5252233509985549
12.44,0.5251281897125573,0.49147477302123643
12.450000000000001,0.47637583887997736,0.4505053002742906
12.46,0.4204584148152133,0.40282882047154134
12.47,0.3580252285725094,0.34896430644209664
12.48,0.28976040869888203,0.2894604271396835
12.49,0.21642106019178697,0.22493631277012868
12.5,0.13888134071908048,0.1561279497429194
12.51,0.05817010680745723,0.08392778337389058
12.52,-0.02450938752921638,0.009406035537534626
12.530000000000001,-0.10778575690122008,-0.06619417053373754
12.540000000000001,-0.1901543417534622,-0.14149034616863865
12.55,-0.2700372305338929,-0.21501924716705015
12.56,-0.3458596892942271,-0.28531168451159444
12.57,-0.4161308390555879,-0.35097134121513296
12.58,-0.4795156999315195,-0.41074477574437585
12.59,-0.5348878053004431,-0.46357196480573415
12.6,-0.5813559551081637,-0.5086111610887512
12.61,-0.6182642800357917,-0.5452374549563835
12.620000000000001,-0.6451703125664529,-0.5730199141905679
12.63,-0.6618099355070819,-0.5916862704162638
12.64,-0.6680599797903627,-0.6010859206450786
12.65,-0.6639085140768578,-0.601161184568312
12.66,-0.6494397935603708,-0.5919336106901092
12.67,-0.624836256246821,-0.5735075152743482
12.68,-0.5903950494386302,-0.546088050986008
12.69,-0.5465525532575954,-0.5100071475807748
12.700000000000001,-0.49390819899473404,-0.4657485864574007
12.71,-0.43323903033305194,-0.4139637142619152
12.72,-0.36549880910583116,-0.3554717280833325
12.73,-0.29179936014303837,-0.29124239265578805
12.74,-0.21337624368222413,-0.22236343057253918
12.75,-0.13154459290191284,-0.14999851684803825
12.76,-0.04765309870320408,-0.07534386405444086
12.77,0.036955863812323665,0.00040870187713574547
12.780000000000001,0.12097405593761677,0.07609644159146439
12.790000000000001,0.20314082535641498,0.15059608603729252
12.8,0.28224399645897097,0.2228219420980929
12.81,0.35711356661634164,0.2917172673311587
12.82,0.42661559918615766,0.3562464041400796
12.83,0.4896536421033975,0.41539500291900194
12.84,0.5451828372287263,0.46818340815365317
12.85,0.5922381577007374,0.5136944909155867
12.86,0.6299738787504872,0.5511128608557732
12.870000000000001,0.6577075953647329,0.5797686277415247
12.88,0.6749598819176637,0.5991767322076549
12.89,0.6814806974949541,0.6090629624607655
12.9,0.6772559699747023,0.609370189041431
12.91,0.6624919406284085,0.6002425599724481
12.92,0.6375798389038557,0.581990407668543
12.93,0.6030480639333582,0.5550432004601946
12.94,0.5595121148198398,0.519900870185847
12.950000000000001,0.5076332228903718,0.47709446531345145
12.96,0.44809473661936383,0.4271650792530865
12.97,0.3816011642870245,0.3706657797975653
12.98,0.30889931608702237,0.3081857621399832
12.99,0.23081547495063562,0.24039044240090038
13.0,0.14829827444883664,0.16806700894630247
13.01,0.06245500740987637,0.09216307599044699
13.02,-0.02543006587111138,0.013807021044165174
13.030000000000001,-0.1139033491872761,-0.06569784143927306
13.040000000000001,-0.20137805963505875,-0.1449076894105402
13.05,-0.2861954573831603,-0.22229764611275235
13.06,-0.36670241847265367,-0.2963374171228825
13.07,-0.4413332264441047,-0.36557095989097094
13.08,-0.5086827363649584,-0.42868740137136396
13.09,-0.5675601357063766,-0.48457257175943846
13.1,-0.6170168699782275,-0.5323349182185662
13.11,-0.65634787474435,-0.5713051456244742
13.120000000000001,-0.6850707483899401,-0.6010143875762424
13.13,-0.7028916489563012,-0.6211597858082304
13.14,-0.7096685914589664,-0.6315681550993079
13.15,-0.7053821099026777,-0.6321676063277468
13.16,-0.6901202136647581,-0.6229738967170728
13.17,-0.6640800409226729,-0.6040937190691452
13.18,-0.6275837539362078,-0.575742298775057
13.19,-0.581102236071689,-0.5382687377735847
13.200000000000001,-0.5252779911821981,-0.49218046634648105
13.21,-0.46093878632615826,-0.4381583894147447
13.22,-0.38909590620309037,-0.3770567088236379
13.23,-0.31092474143403637,-0.30988528862176595
13.24,-0.2277297800946266,-0.23777676529390418
13.25,-0.14089977697825834,-0.1619442563195268
13.26,-0.05186099188895933,-0.08363755523581388
13.27,0.03796359959666795,-0.00410562294777894
13.280000000000001,0.1271832730364496,0.07542894587170361
13.290000000000001,0.21445439280669695,0.1537813907676799
13.3,0.2984828863785164,0.22980417222951022
13.31,0.37801962946458006,0.3023797281044771
13.32,0.45185601379867607,0.3704139721181527
13.33,0.518826901304408,0.4328377471432761
13.34,0.5778260200849875,0.4886212122439289
13.35,0.6278351651281633,0.5368023915277796
13.36,0.6679642859609053,0.5765268138518846
13.370000000000001,0.6974958085448391,0.6070914623129958
13.38,0.7159243687949725,0.6279841428653288
13.39,0.722983168728492,0.6389094946092703
13.4,0.7186504899230289,0.6397952660364271
13.41,0.7031340149043274,0.6307766536498082
13.42,0.6768355473400609,0.6121614588355868
13.43,0.6403032806199095,0.5843833536503592
13.44,0.5941817920785556,0.5479535114273271
13.450000000000001,0.5391706297397323,0.5034214611131889
13.46,0.47600045369765615,0.4513540292261591
13.47,0.40543156694827226,0.39233703356476196
13.48,0.3282742446103711,0.3269989291207153
13.49,0.24542480757767815,0.25605014877649707
13.5,0.15790718429433137,0.18032772453931195
13.51,0.06690778222331405,0.10083292699562792
13.52,-0.02620765754618754,0.018750596526074415
13.530000000000001,-0.11990307698405689,-0.06455761494390523
13.540000000000001,-0.2125095191900848,-0.1475885043415008
13.55,-0.302287504845002,-0.2287575151595606
13.56,-0.3875056592950125,-0.3064750791570199
13.57,-0.4665235183606869,-0.3792270119715071
13.58,-0.5378657242683583,-0.44564623694848243
13.59,-0.6002768804510734,-0.5045652425629461
13.6,-0.6527506454251477,-0.5550430375443552
13.61,-0.6945321750155756,-0.5963659052992197
13.620000000000001,-0.7250984696720448,-0.6280266734295902
13.63,-0.7441253016803872,-0.6496912644883769
13.64,-0.751451285323526,-0.6611630956290064
13.65,-0.7470489647905699,-0.662355120739175
13.66,-0.7310098058682571,-0.6532762547388236
13.67,-0.703545505389723,-0.6340344179079603
13.68,-0.6650032257717948,-0.6048536431433892
13.69,-0.615888414815235,-0.566098790654259
13.700000000000001,-0.5568867294841472,-0.5182993454164785
13.71,-0.4888767165991406,-0.462163983307533
13.72,-0.41292719988848875,-0.3985799487472418
13.73,-0.3302771258794655,-0.32859511831144206
13.74,-0.2422999098430289,-0.2533849026576536
13.75,-0.1504579782674157,-0.17420974616923837
13.76,-0.05625529522982871,-0.09237100038475086
13.77,0.03880432241875427,-0.009172882305057809
13.780000000000001,0.13324731563153197,0.0741038616456566
13.790000000000001,0.22564662463296195,0.15621449751980593
13.8,0.31462578146266795,0.2359509804047668
13.81,0.39885603142086756,0.3121361140212765
13.82,0.47705362450909605,0.38361843585245464
13.83,0.5479843399334349,0.44927490872711057
13.84,0.610480176900027,0.5080262919849036
13.85,0.6634694977509735,0.5588663639608645
13.86,0.7060176914680323,0.6009019310269802
13.870000000000001,0.7373717544091531,0.6333969075585125
13.88,0.7570000628414694,0.6558116814861251
13.89,0.7646186649568684,0.667829103748084
13.9,0.760197732440692,0.669360821959089
13.91,0.7439458914054675,0.6605318083393671
13.92,0.7162750423056816,0.6416458381853511
13.93,0.6777527841459109,0.6131391581834954
13.94,0.6290525414361996,0.5755325095771503
13.950000000000001,0.5709121558008028,0.5293922555018814
13.96,0.504109799075228,0.47530937431325226
13.97,0.42946196524217006,0.41390091464224726
13.98,0.34784292293606883,0.3458330966407913
13.99,0.26021960669289373,0.2718598431918949
14.0,0.16769177441619404,0.1928664138878366
14.01,0.07152536650805938,0.10990598871163075
14.02,-0.026832143668650197,0.0242179784029021
14.030000000000001,-0.12576216941645207,-0.06277964609672357
14.040000000000001,-0.22351367830052649,-0.14952638856819533
14.05,-0.3182666605438876,-0.23438008036831676
14.06,-0.40821173084199486,-0.31569381622941867
14.07,-0.49163386270576265,-0.3918969640705676
14.08,-0.5669875457876223,-0.4615676030642364
14.09,-0.6329526951442352,-0.5234858481778946
14.1,-0.6884649103157644,-0.5766618304667253
14.11,-0.7327191563105111,-0.6203375840908552
14.120000000000001,-0.7651513351078373,-0.6539674574874504
14.13,-0.7854063025148117,-0.6771856908324635
14.14,-0.7933027695596568,-0.689771607042608
14.15,-0.7888048638376589,-0.6916221209378368
14.16,-0.7720071840026762,-0.6827382684351755
14.17,-0.7431357668895257,-0.663228015147969
14.18,-0.70256263846217,-0.6333228637954563
14.19,-0.6508277187256761,-0.5934019203272906
14.200000000000001,-0.5886597320295377,-0.5440150226993316
14.21,-0.5169879007097956,-0.48589672963517444
14.22,-0.43693845874880793,-0.4199652786894443
14.23,-0.34981376665861624,-0.3473043929401765
14.24,-0.2570560343635635,-0.2691300317333078
14.25,-0.16020126368532245,-0.18674774284007722
14.26,-0.06083108808316851,-0.10150827300642142
14.27,0.03946978932970839,-0.014769043203598094
14.280000000000001,0.13914484404888383,0.07213295429086203
14.290000000000001,0.23668338590784227,0.1578947540043973
14.3,0.3306262961095062,0.24124938239166224
14.31,0.4195649196058761,0.3209614281629841
14.32,0.5021401114320486,0.39582331886678884
14.33,0.5770483484486251,0.464659242720993
14.34,0.6430597126473497,0.526341478842089
14.35,0.6990489579192024,0.5798202547280544
14.36,0.7440367217846636,0.6241640808368236
14.370000000000001,0.7772343371477394,0.65860392155042
14.38,0.7980836229808027,0.6825725305549739
14.39,0.8062831040198986,0.6957304109747712
14.4,0.8017944097314866,0.6979722212625983
14.41,0.7848266442968262,0.6894115324192548
14.42,0.755801353852898,0.670346689938574
14.43,0.7153051631168922,0.6412149585084976
14.44,0.6640400868393117,0.6025450088231288
14.450000000000001,0.6027821585773522,0.5549183715918721
14.46,0.5323571193199487,0.49894850937742496
14.47,0.45363784506460614,0.43528203267837706
14.48,0.36756287409085603,0.36462123483413317
14.49,0.2751700540242748,0.2877617805855619
14.5,0.1776352305576806,0.20563531899124607
14.51,0.0763040377959748,0.1193449876149611
14.52,-0.027294293345216082,0.030182698542799643
14.530000000000001,-0.13145876816805036,-0.06037941984012361
14.540000000000001,-0.23435652428671644,-0.15072577685570482
14.55,-0.3340873432571507,-0.23915874635205778
14.56,-0.4287641622968696,-0.32397610213782835
14.57,-0.5165976716547799,-0.403552550153564
14.58,-0.5959723809007386,-0.4764128056173465
14.59,-0.6655035514898996,-0.5412857346612844
14.6,-0.7240686133252522,-0.5971333372154171
14.61,-0.7708120982806728,-0.64315376942862
14.620000000000001,-0.8051284669506007,-0.6787629200406432
14.63,-0.8266312573019976,-0.703563052142454
14.64,-0.8351188620053714,-0.7173088284128074
14.65,-0.8305466005564324,-0.7198803258000787
14.66,-0.8130118582537363,-0.7112696960130375
14.67,-0.782754713960764,-0.6915837501910371
14.68,-0.7401717952870941,-0.661060067485371
14.69,-0.6858372494733675,-0.6200904109217178
14.700000000000001,-0.6205226227133535,-0.5692431913883461
14.71,-0.5452075563875726,-0.5092768936692135
14.72,-0.4610754257835531,-0.44113864158631116
14.73,-0.3694917305105479,-0.365945785069674
14.74,-0.27196720744465985,-0.28495254521000374
14.75,-0.17011119077705392,-0.19950726934811613
14.76,-0.06558278340218633,-0.11100782947318097
14.77,0.03995256854268351,-0.020862659647898917
14.780000000000001,0.14485545753525667,0.06953707916480345
14.790000000000001,0.24753159192482874,0.1588321311161284
14.8,0.3464391929003706,0.24569838609474928
14.81,0.44008967460633336,0.32884385044794257
14.82,0.5270484565347934,0.4070063008067596
14.83,0.6059426641765367,0.478958414542456
14.84,0.6754803972525422,0.5435250305247626
14.85,0.7344827062278814,0.5996136094704941
14.86,0.7819253358067482,0.64625486264535
14.870000000000001,0.8169837524003205,0.6826469876058241
14.88,0.8390729430226763,0.7081949572009859
14.89,0.8478735629157759,0.7225364492544202
14.9,0.84333829635635,0.7255483424231651
14.91,0.8256762948935964,0.7173317394672155
14.92,0.7953183312601366,0.6981782634083482
14.93,0.7528696889526748,0.6685247340870806
14.94,0.6990606899712964,0.6289061685889825
14.950000000000001,0.6347053765096328,0.5799175987122713
14.96,0.5606769720814588,0.5221932416621263
14.97,0.47790472420664853,0.4564074818582447
14.98,0.38739147215133807,0.38329683203332926
14.99,0.2902460070280097,0.30369676476561513
15.0,0.18772024747150756,0.21858328998902518
15.01,0.08123942395766498,0.12910737372374656
15.02,-0.027585676364371692,0.03661121029731046
15.030000000000001,-0.13697195602005333,-0.05738119135863942
15.040000000000001,-0.24500510968462388,-0.15120142722242091
15.05,-0.3497051401919473,-0.24309862986137123
15.06,-0.44910773332099824,-0.33131732810491044
15.07,-0.5413496722526616,-0.4141794293222601
15.08,-0.6247457744914549,-0.49015787388631826
15.09,-0.6978468211889388,-0.5579315474095395
15.1,-0.7594721188023238,-0.6164152377041887
15.11,-0.8087156877685405,-0.6647637829399132
15.120000000000001,-0.8449303607204323,-0.7023548208420402
15.13,-0.8676980883959596,-0.7287585151621672
15.14,-0.8767966209098498,-0.7437044416566272
15.15,-0.8721721144817491,-0.747055134285765
15.16,-0.8539243705403969,-0.7387928985044573
15.17,-0.8223071314712892,-0.7190221887784046
15.18,-0.77774124184205,-0.6879852329228912
15.19,-0.7208346848720252,-0.6460848132615115
15.200000000000001,-0.6524014303620725,-0.5939060844972401
15.21,-0.5734711340114991,-0.53222945971971
15.22,-0.4852839032065455,-0.4620288098115352
15.23,-0.3892679673692162,-0.3844528630054224
15.24,-0.2870021883131435,-0.30079178117813526
15.25,-0.18016884728802307,-0.21243435808352584
15.26,-0.07050415702446755,-0.12082324600159929
15.27,0.04024602147444334,-0.02741559259489991
15.280000000000001,0.15035969314980713,0.06634549412601635
15.290000000000001,0.25815922945275455,0.15904658331878105
15.3,0.36202042672626367,0.24930841034054183
15.31,0.46037497215448114,0.3357842195101738
15.32,0.5517130158160122,0.4171587647152748
15.33,0.6345924503636327,0.4921546170003432
15.34,0.7076594528276076,0.5595503253828349
15.35,0.7696813599509745,0.6182114526937558
15.36,0.8195889346335172,0.667131476123019
15.370000000000001,0.8565216045052779,0.7054760729830023
15.38,0.8798672713468384,0.7326223590420873
15.39,0.8892883981955438,0.7481847963627317
15.4,0.8847283529487858,0.7520218009030432
15.41,0.8663959421708693,0.7442210638960297
15.42,0.8347307797901126,0.725066319184907
15.43,0.7903564526107582,0.6949925875933975
15.44,0.7340312779827728,0.6545397214733126
15.450000000000001,0.6666070411272661,0.6043146085575972
15.46,0.5890042209869951,0.5449704566251337
15.47,0.5022082312936659,0.4772075492801736
15.48,0.40728600551148864,0.4017946365591795
15.49,0.30541704389120783,0.31960491114222533
15.5,0.19792905237152733,0.23165655531625576
15.51,0.08632650511875503,0.13914608746108115
15.52,-0.027698677846134605,0.043463645820427284
15.530000000000001,-0.14228178081226406,-0.053817242384932816
15.540000000000001,-0.25542758081807054,-0.1509776970561282
15.55,-0.36507684078010927,-0.24621586642262322
15.56,-0.46918851733987343,-0.33772515366567185
15.57,-0.5658259627991457,-0.42377659381921623
15.58,-0.6532347058665392,-0.5027930350390742
15.59,-0.7299013559997148,-0.5734047788807362
15.6,-0.7945872956027826,-0.6344804794091072
15.610000000000001,-0.8463361176197338,-0.6851323973373042
15.620000000000001,-0.8844589966741812,-0.7247003141066308
15.63,-0.90850615912668,-0.7527223448434267
15.64,-0.9182344779877938,-0.7689026939306074
15.65,-0.9135806251907065,-0.7730857467862879
15.66,-0.8946464229033562,-0.7652430546231043
15.67,-0.8616988210313474,-0.7454755280541607
15.68,-0.8151823798394914,-0.714028604478733
15.69,-0.7557383876172107,-0.6713144243883166
15.700000000000001,-0.6842226911444055,-0.617933033648933
